8.555468000000000517e-01,9.521579999999999488e-01,3.310701999999999812e-01,6.196171999999999791e+00,1.286603000000000030e+01,9.887560999999999822e+00,4.021889550302434890e-01,2.115500323938625249e-01,1.213044779541579826e-01,6.775799199131015804e+00,3.539039101227103856e+01,7.020926153487601518e+00,-2.813152178513513846e-01,-1.970262247072072093e-01,-3.834044231770270539e-01,9.290877048783783287e-01,-2.820720797297298077e-01,1.655323763108108137e+00,3.798570962295592102e-01,3.773537661022254852e-01,3.360601670656802042e-01,2.622183684351720778e+00,3.445438561621075646e+00,3.245253469912665167e+00,-3.724073495389981781e-01,-6.455305084672606775e-01,-3.146389455659726608e-01,-2.570253933878174912e+00,-2.968865656548940635e+00,-2.822690987086725833e+00,4.399835960414593718e-03,-9.901007545350338970e-04,-2.936916181672066199e-03,-7.947361938745801588e-03,-1.339339406392443289e-02,-7.176461646381061604e-04,7.763893627081571713e-01,9.179344313540453992e-01,2.820536250790971478e-01,5.654843963842579591e+00,1.257099125586695720e+01,8.474922065097537427e+00,-9.901473505646118944e-01,-9.615665642218167442e-01,-9.718897051950692312e-01,-6.197389226049488720e+00,-1.090617314107044145e+01,-2.785161984940489610e+00,-2.857150538117659844e-01,-1.960361239526721699e-01,-3.804675069953550870e-01,9.370350668171243402e-01,-2.686786856658053280e-01,1.656041409272746234e+00,4.021889550302434890e-01,2.115500323938625249e-01,1.213044779541579826e-01,6.775799199131015804e+00,3.539039101227103856e+01,7.020926153487601518e+00,1.683574415067802532e-02,1.798553313662252379e-02,1.421207590639042388e-02,5.901091242745984955e-01,1.403020247578601332e+00,7.365877489128663802e-01,3.792787641144054200e-01,1.937724025984127740e-01,1.077408859038547634e-01,6.159180250389242772e+00,3.396157732795488471e+01,6.281866784024058070e+00,3.648280770237414816e-01,4.096455695336945757e-01,-7.677570533223008163e-03,-2.242387735033548046e-01,4.682113128867120833e-01,7.102746618907689324e-01,-1.686502415939501731e-02,-7.657330693855406434e-01,-1.278863231597135094e-02,-3.872983515234510593e-02,1.556669403528895823e-01,-2.530909600855707833e-02,3.578452651516315086e-01,4.125448112961678238e-01,-4.657338037902097883e-02,-1.800220009159096690e-01,4.502467244230120569e-01,6.410029386672824181e-01,-1.508471938794478717e+00,-6.092902541810651940e-01,-1.011532135625016204e+00,-2.409092093129783230e-01,-6.175319811370396650e-01,4.726328460400686104e-01,3.147039814356582532e-01,2.503544353217239227e+00,7.231943780854122039e-02,1.564829855013551985e+00,1.422530468584604080e-02,2.226332491616241249e+00,-1.504933195864286422e+00,-5.756764731985559713e-01,-1.080435223820926049e+00,-4.055486237556853446e-01,-6.399654340526246266e-01,2.475344465929865123e-01,0.000000000000000000e+00
9.736466000000000287e-01,9.260319000000000189e-01,5.737721000000000071e-01,4.267942999999999820e+00,1.042104999999999926e+01,6.406698999999999700e+00,3.808259538534247701e-01,2.027862672420597256e-01,9.911871349797390929e-02,5.628136643042134679e+00,1.435111700565058612e+01,4.842791706308341659e+00,-3.252057223888888959e-01,-4.201654628888888965e-01,-1.870061145999999952e-01,7.040199966988889280e-01,1.027757806833333509e+00,1.596246124555555479e+00,5.103422626031866027e-01,4.353727700984090787e-01,3.623273129555926730e-01,1.429828809553862712e+00,1.633843494677472474e+00,1.602435694195731397e+00,-3.610072977610429557e-01,-6.055901476173635167e-01,-4.028514185094403399e-01,-1.359498027888534244e+00,-2.732458983010345399e+00,-1.793501152827177370e+00,-5.090970054583665930e-03,-4.219878129106383394e-03,-9.548320353981559457e-04,1.014032339264275308e-02,1.586220324246371671e-03,4.834994520452788082e-03,9.523118773610663723e-01,8.877701538331542741e-01,4.771217236006324303e-01,4.205626824453259083e+00,1.005596684907241567e+01,6.096103980728010185e+00,-9.922496851787863115e-01,-9.549273780909885989e-01,-9.051269128694215960e-01,-4.635975736608387798e+00,-4.912835457671807404e+00,-2.222933141912792010e+00,-3.201147523343052526e-01,-4.159455847597826050e-01,-1.860512825646018775e-01,6.938796733062463362e-01,1.026171586509087241e+00,1.591411130035102817e+00,3.808259538534247701e-01,2.027862672420597256e-01,9.911871349797390929e-02,5.628136643042134679e+00,1.435111700565058612e+01,4.842791706308341659e+00,2.129814839408870897e-02,1.738352317969029184e-02,1.397545781872920091e-02,2.172639739095230671e-01,5.786080800869478624e-01,3.329830753979777791e-01,3.589223869006045176e-01,1.862578437028927503e-01,8.536260063849998581e-02,5.409611881507052189e+00,1.377538920178702320e+01,4.521711628086231727e+00,7.944183877518942172e-01,8.960617245881999926e-01,-2.953105326687284204e-01,-4.289586792477427246e-01,3.180951906204919633e-01,3.962263163424556422e-01,1.023152078429398593e+00,-6.458621417328513914e-01,5.085042899840229447e-02,1.201430628122182251e-02,-4.694697565428123109e-01,-2.873544983600826996e-01,7.479262241517237175e-01,8.133720087173701430e-01,-2.150945895695100529e-01,-3.892482994897167869e-01,2.833759106075462997e-01,4.272357298555473082e-01,-6.646437441541053204e-01,2.279021302181782893e-01,-1.516648866973078214e-01,-8.129974644402491180e-01,-5.456497061758565081e-01,-8.663755513886823856e-01,2.345144187006791725e+00,3.690268954857939043e+00,7.204550043480639765e-01,5.059667100186531208e-01,1.184754270990644009e+00,3.712657732604260907e-01,-7.295185692848984438e-01,3.873487851698964590e-02,-3.902688280472603743e-01,-8.563975260106935217e-01,-6.021874012995667158e-01,-9.912515910603310054e-01,0.000000000000000000e+00
9.922712999999999672e-01,9.463994000000000018e-01,6.255091999999999874e-01,4.428230000000000111e+00,7.497607000000000355e+00,7.892343999999999582e+00,3.295300562005513134e-01,2.248062779586100790e-01,8.507591085138645204e-02,4.961895118869427357e+00,9.063890220108657303e+00,4.192920653571834855e+00,-5.253219409881423330e-01,-2.613625702766798065e-01,-1.277271362015809930e-01,6.707042890909089561e-01,-1.332093421106719244e-01,1.121964006521738888e+00,8.127809214177654784e-01,6.620302868335414814e-01,3.454517882822982777e-01,1.228900291148394830e+00,1.798749347898755069e+00,1.098110433598727509e+00,-5.242049148192384767e-01,-8.093609066355790249e-01,-4.007519166409205802e-01,-1.456530447614234891e+00,-1.040598512227657757e+00,-1.946429841558312113e+00,1.392550611573369632e-03,-4.135054175377509376e-03,-1.196495749766229464e-03,-8.398223228825120110e-03,1.427773686951271711e-03,8.824243919622335591e-03,9.716237435934864664e-01,8.941749249908355068e-01,5.566511792762688371e-01,4.389369953257298285e+00,7.370133922819727346e+00,7.420969146111373149e+00,-9.955989183737257164e-01,-9.488247482958966916e-01,-9.118849610774755199e-01,-5.039395970104265210e+00,-5.647662878738319847e+00,-1.524424953380232983e+00,-5.267144915997157284e-01,-2.572275161013023448e-01,-1.265306404518148076e-01,6.791025123197342861e-01,-1.346371157976232469e-01,1.113139762602116667e+00,3.295300562005513134e-01,2.248062779586100790e-01,8.507591085138645204e-02,4.961895118869427357e+00,9.063890220108657303e+00,4.192920653571834855e+00,1.997592349432698172e-02,2.166292500801468221e-02,1.187204315438408417e-02,2.094789838071061672e-01,2.308690680995404976e-01,2.113579334929818199e-01,3.076807391893465193e-01,2.016869062314455008e-01,7.320660201148632140e-02,4.726227065750807199e+00,8.832209428025279863e+00,3.984887589663496765e+00,1.504249812569775191e+00,4.598827707337668769e-01,-3.028371690880345968e-01,-5.197978373699246868e-01,3.433365060241001521e-01,8.629121213027272086e-01,1.240789738394173725e+00,-1.028726566365295358e+00,-4.397440325481971057e-01,3.495947342474277630e-01,7.001428360130502737e-01,-7.951675076876597581e-01,1.464823066488644132e+00,4.738791272846602509e-01,-2.467229091450355849e-01,-5.280151198572863303e-01,3.351866400540877700e-01,8.467414117411813379e-01,9.482214967509006165e-01,-6.642544868304449679e-01,-6.281429753413725336e-03,-3.751280066487616693e-01,6.750942015525795981e-02,4.248965983770602861e-02,7.703841667803034809e+00,7.443438152920817785e+00,1.275796186061286974e+00,1.094000775195094199e-01,5.018475296475441993e-01,2.376543068770033962e+00,8.625566091076217745e-01,-5.933332349789126603e-01,-3.760895174215566072e-01,-3.312035999730742475e-01,2.657878911779620879e-02,-7.610007188086997942e-02,0.000000000000000000e+00
9.631963000000000052e-01,9.292458999999999580e-01,4.992951999999999946e-01,6.143540999999999919e+00,8.545453999999999439e+00,8.330144000000000659e+00,3.522088969921758905e-01,2.858059379295166957e-01,9.042514483231979538e-02,5.606999936443465060e+00,1.355189937301902425e+01,8.636284827100345396e+00,-3.932972066463414906e-01,-2.812185643414634173e-01,-1.944053535914633812e-01,1.287054231701219464e+00,5.050741289634146369e-01,1.550018968536585051e+00,4.563794514911818090e-01,4.593581030259098474e-01,1.724777897256126458e-01,1.388021460141941610e+00,1.538428771200742062e+00,1.460361472233672631e+00,-6.632106528706585014e-01,-4.714916143955784622e-01,-4.917848347213344962e-01,-8.898882509509369321e-01,-1.818752887423825015e+00,-1.562928773687028094e+00,1.391488536426276307e-04,-7.306047640761809472e-03,-4.922300907727944139e-04,-2.247220637423547052e-02,3.546584458674170021e-02,3.180243443861653294e-03,9.414301204312044424e-01,9.090279302624766355e-01,4.523170442239918820e-01,6.033346235146983538e+00,8.264089410120357471e+00,8.188404686825295542e+00,-9.911027319688774373e-01,-9.876885382332165619e-01,-9.054152696937145528e-01,-3.111464200071634600e+00,-4.976607346185097036e+00,-3.159672473783698088e+00,-3.934363554999840695e-01,-2.739125167007016026e-01,-1.939131235006906484e-01,1.309526438075454990e+00,4.696082843766729575e-01,1.546838725092723799e+00,3.522088969921758905e-01,2.858059379295166957e-01,9.042514483231979538e-02,5.606999936443465060e+00,1.355189937301902425e+01,8.636284827100345396e+00,2.226595928429234497e-02,1.783443092869784960e-02,9.694760173974609208e-03,1.958116046771833096e-01,4.682632605547937810e-01,4.049363620340009629e-01,3.298308146563866949e-01,2.647218532473030184e-01,8.088836632858591169e-02,5.283722092496722311e+00,1.294605538639284426e+01,8.239813010752227385e+00,7.990921748494994592e-01,4.788302004670940137e-01,-3.106385490195852639e-01,2.531086278180213478e-01,3.082698205228606159e-01,4.213639559815992586e-01,3.265891171248871960e-01,-8.422453813484968022e-01,-7.284316288261184491e-01,3.258722471382898278e-01,-6.365068464256109886e-03,-2.849279459589174612e-01,7.834066470563382234e-01,4.418813259463339471e-01,-2.222277216879896267e-01,2.789047427979333693e-01,3.210438745674960570e-01,4.374492069595170007e-01,-6.542394565089431069e-01,-7.375121802910515889e-01,-1.801937833144773293e-02,-6.819765215283268844e-01,-8.013096776456407611e-01,-7.175106117951997042e-01,2.699681925508328639e+00,2.459869712432935174e+00,2.483238812703771892e+00,1.481560966131030277e-01,-5.476694334480987081e-01,-3.255123757347218039e-01,-6.950310792816210004e-01,-7.698061286361705946e-01,-1.150357114483404608e-01,-6.886146235117935888e-01,-7.913110311383815265e-01,-7.449676932555839848e-01,0.000000000000000000e+00
9.753838999999999704e-01,8.174816000000000304e-01,3.473800000000000221e-01,5.382774999999999643e+00,8.997607000000000355e+00,7.122010000000000396e+00,2.582308590321821806e-01,2.212773849191094766e-01,1.038074722332806288e-01,6.595100028359426325e+00,1.238625062255454168e+01,6.427330385876548924e+00,-5.162594459926470591e-01,-2.781357464889705478e-01,-2.698165702389705989e-01,1.141266528713235529e+00,7.178875684227941090e-01,1.665985462297794095e+00,5.167394995420852011e-01,1.673257747762134651e-01,2.338864230853839321e-01,1.053568898218727012e+00,2.331963918141209291e+00,1.391511899163101029e+00,-4.217770745106321217e-01,-4.785968809860967066e-01,-3.871185070956563168e-01,-9.625533785758146887e-01,-1.762403285961332777e+00,-1.806731260953095441e+00,-1.248229749117565944e-03,1.748444422844671901e-05,-3.908312323482613683e-03,1.599018008343199839e-03,-2.239121253051941027e-02,1.034611933717922462e-02,9.452195073417888338e-01,7.673804224336712165e-01,3.115316401007193203e-01,5.317817996843770878e+00,8.664133810291019699e+00,7.010563420074895191e+00,-9.961880788855518309e-01,-9.052031835043552466e-01,-8.846165939583798821e-01,-4.013583058850239027e+00,-4.960882714793023673e+00,-3.333602187613870171e+00,-5.150112162435295238e-01,-2.781532309331990471e-01,-2.659082579154880555e-01,1.139667510704892139e+00,7.402787809533135643e-01,1.655639342960615101e+00,2.582308590321821806e-01,2.212773849191094766e-01,1.038074722332806288e-01,6.595100028359426325e+00,1.238625062255454168e+01,6.427330385876548924e+00,1.961526748289313393e-02,1.084121496915387180e-02,1.197624249449014307e-02,1.734071996574255148e-01,4.739887508309734154e-01,3.278243593942364864e-01,2.395502111938345724e-01,2.104263743552977073e-01,9.046780712100899180e-02,6.424761383933310199e+00,1.176613641015626399e+01,6.109644862172550539e+00,1.307178569841245031e+00,4.727172779474413389e-01,-2.070295969881049969e-01,-2.123543582795902884e-01,4.812953287187158313e-01,3.719953317239200752e-01,6.146466932320860943e-01,-1.506223128865901817e+00,-5.360232877882794567e-01,5.409225428651435186e-01,3.305868008767247068e-01,-6.867548656213054992e-01,1.260003670027847411e+00,4.963139431420813263e-01,-1.484528669142532176e-01,-2.018880665068127633e-01,4.500793247974468336e-01,4.329906783078882326e-01,8.674472428712296512e-01,-9.474850619262560336e-01,-1.009773987915979276e+00,-1.100424064288052284e+00,-4.814465101203988517e-01,-7.133571772712459236e-01,1.904335185565373401e+00,2.712922094315270982e+00,3.153223479764060144e-01,-4.215067920611548224e-01,3.515929427778092808e-01,8.125000466543306210e-01,7.797031469184139141e-01,-9.494514927402981641e-01,-1.107832819807846425e+00,-1.119649435545186922e+00,-5.254485730422202572e-01,-7.521359673917578093e-01,0.000000000000000000e+00
8.771031000000000244e-01,5.180557999999999552e-01,4.976765000000000216e-01,4.669857000000000369e+00,1.002871000000000024e+01,5.169857000000000369e+00,5.073348335281325783e-01,1.551149576427497401e-01,1.450509741134373976e-01,2.683590699326815709e+00,2.598548911219427993e+01,1.875557764684958828e+00,-3.314808448448979261e-01,-2.376102837387754907e-01,-1.617437423306122557e-01,1.351393540122449444e-01,-3.515232928163265491e-01,7.571762864489794964e-01,6.734382235760458801e-01,4.096594964193794874e-01,3.519104279871868579e-01,1.809085493581922943e+00,3.515254356835676663e+00,1.234759907515052157e+00,-6.071609146210912300e-01,-4.179995915888192193e-01,-5.815644740934358126e-01,-1.404260137632032279e+00,-2.007758517747637583e+00,-1.339027781133837580e+00,3.509014635304901538e-03,-2.954215372766657438e-03,-1.730098250027469874e-03,-4.022921362754553441e-03,-4.352480617694266113e-03,6.764034155690603137e-03,8.693740677207515422e-01,4.885865911687742313e-01,4.454404066003803120e-01,4.490023015633209269e+00,9.758117498474819129e+00,4.878232444436831905e+00,-9.919678259884439075e-01,-9.634688785127323296e-01,-9.096935060159396791e-01,-3.667636608191951808e+00,-1.103386629649247830e+01,-2.287414580766606864e+00,-3.349898594802028784e-01,-2.346560683660088298e-01,-1.600136440805847715e-01,1.391622753749994501e-01,-3.471708121986322726e-01,7.504122522932891171e-01,5.073348335281325783e-01,1.551149576427497401e-01,1.450509741134373976e-01,2.683590699326815709e+00,2.598548911219427993e+01,1.875557764684958828e+00,2.001603184030269905e-02,1.019196569644732937e-02,1.304403406551568091e-02,2.283371517081560775e-01,8.903278171000045260e-01,2.085421358615184295e-01,4.824686920810313251e-01,1.445380897680252630e-01,1.319530968126305104e-01,2.450849111063159391e+00,2.509433842354602007e+01,1.667881186489911682e+00,5.465804725894809479e-01,-7.267168215916712526e-02,-2.664669935141238399e-01,1.140970390339637458e-01,6.284364781934572829e-04,4.668396408676496745e-01,6.083323951620901449e-01,3.397278136173896845e-01,-4.972234889224712018e-01,6.971473745879607220e-01,7.721266117319067757e-01,4.199990182031545366e-02,5.525127494868555811e-01,-1.004846925739589364e-01,-2.271572602583459555e-01,1.189379628306143910e-01,5.214378296450790547e-03,5.302099281755801030e-01,-1.463987895706296172e+00,-1.073762800342951351e+00,-8.187472759961127444e-01,8.853400542376199667e-02,-6.539191806242317107e-01,3.273776267609469492e-01,4.024494888663850745e+00,2.884020765781225570e+00,2.746305442654781714e+00,1.447575521607453730e+00,5.574973155692988236e-01,2.488589611602516349e-01,-1.433891111857911183e+00,-1.042330270705772444e+00,-9.141361446186619943e-01,9.239081115246738918e-02,-6.959270305933213940e-01,3.267612354492013260e-01,0.000000000000000000e+00
9.295655000000000445e-01,9.683602000000000043e-01,5.527039999999999731e-01,5.789474000000000231e+00,1.208613000000000071e+01,8.028707999999999956e+00,5.103029475448978003e-01,1.444969910911236555e-01,1.078782071706621964e-01,4.381832481423396430e+00,2.636288486878043003e+01,3.704650347882097350e+00,-2.174852586493827011e-01,-2.642909161925925954e-01,-3.466588141308642457e-01,5.805967525185184996e-01,2.883377832345678793e-01,9.387347114296297201e-01,6.217545379246097736e-01,6.479065271169488494e-01,3.053630886683601497e-01,1.493929721144701128e+00,3.119389544389174151e+00,1.488247117275073972e+00,-3.727500096976150146e-01,-4.673781381115322264e-01,-3.344322001772481734e-01,-1.207173898156181036e+00,-8.533770888773190677e+00,-2.338304325777138981e+00,1.997353979461683089e-03,-1.617305590967280408e-03,-1.475285207371279878e-03,-5.064559930502719742e-03,-7.795379979822351577e-03,4.452718556104819786e-03,9.198209922700331109e-01,9.253912017535708134e-01,5.058381541959814376e-01,5.596280438955172798e+00,1.129628151762572230e+01,7.685100548363780426e+00,-9.939218354127111743e-01,-8.663961311030523582e-01,-9.500736384770023246e-01,-3.800745456925175070e+00,-9.117295686130479027e+00,-3.339400829808532478e+00,-2.194826126288444701e-01,-2.626736106016253625e-01,-3.451835289234929105e-01,5.856613124490213096e-01,2.961331632143903159e-01,9.342819928735248691e-01,5.103029475448978003e-01,1.444969910911236555e-01,1.078782071706621964e-01,4.381832481423396430e+00,2.636288486878043003e+01,3.704650347882097350e+00,1.563778119887657136e-02,1.006267534178697208e-02,1.140762564611383367e-02,1.909245873739240373e-01,9.843303925978380553e-01,2.836705287525521646e-01,4.924498942123521350e-01,1.344063690222816188e-01,9.675883707843695170e-02,4.176369830416422069e+00,2.535354909911577792e+01,3.422647892499935729e+00,3.170845572104970533e-01,8.782372821620476611e-01,2.113318224759076491e-01,-6.314431176828763127e-03,3.968465949294025519e-01,1.057750090371362139e+00,5.886041299167495966e-01,3.551058472392547016e-01,-7.183796970988601260e-02,5.693707186406121723e-01,-1.702409450834564852e+00,-6.352948172266730253e-01,3.208160144563570459e-01,8.575123609432492300e-01,2.177310109877871047e-01,1.824462707752748337e-03,3.727844035780977228e-01,1.108910572180429099e+00,-1.621375092334936152e+00,2.828840588924643740e-01,-4.323710737915225089e-01,-3.544166072294303582e-01,-7.808911108559817293e-01,1.620466215281511246e+00,2.657414022319569469e+00,6.577966109875484690e+00,5.383721009256103862e-01,1.091646839639184741e+00,1.361652464073783264e+01,2.704460832219786504e+00,-1.608027470534317604e+00,2.681594501274506825e-01,-3.893576589261242837e-01,-3.503775485549516233e-01,-8.045749924961245192e-01,1.620944357468320440e+00,0.000000000000000000e+00
9.565725000000000477e-01,8.640518999999999838e-01,4.015702999999999911e-01,6.090908999999999907e+00,7.148325999999999958e+00,7.095693999999999946e+00,3.347077643871551600e-01,2.988539829479215926e-01,9.508841081113794669e-02,4.942917475506556357e+00,1.160728504679247486e+01,9.118522433376851311e+00,-4.859549280476190281e-01,-1.264674290476190677e-01,-1.385772138571428613e-01,1.169971066428571405e+00,-1.767012923057142693e-01,1.409540922095237958e+00,4.536092057361150176e-01,2.669905805219446870e-01,2.453346275058422288e-01,2.133813319307174439e+00,1.787434691537744591e+00,1.827134767951375638e+00,-6.526065967372726151e-01,-5.141307334278097940e-01,-3.508068861460054144e-01,-1.241772629176098208e+00,-1.611581245819870833e+00,-1.912936163879558338e+00,-2.708253745908725449e-05,-5.711164031534103798e-03,-8.149274127979053270e-05,-1.359002208392132670e-02,1.663219818573981670e-02,5.966619142344652821e-03,8.516961097342363729e-01,8.118689222399958494e-01,3.594189639510853018e-01,5.919018124856786578e+00,6.708371759083831876e+00,6.969475208011710166e+00,-9.854797008842639539e-01,-9.900219673292531830e-01,-8.977491869140172831e-01,-2.615242840122592227e+00,-5.961441717776821747e+00,-5.045950508872327767e+00,-4.859278455101600502e-01,-1.207562650160849405e-01,-1.384957211158630852e-01,1.183561088512492754e+00,-1.933334904914540964e-01,1.403574302952893538e+00,3.347077643871551600e-01,2.988539829479215926e-01,9.508841081113794669e-02,4.942917475506556357e+00,1.160728504679247486e+01,9.118522433376851311e+00,1.977021024295559995e-02,1.736303869377835152e-02,1.073111184285465390e-02,2.230112291940542224e-01,4.181446998674023252e-01,3.358818990663550164e-01,3.149637468618759484e-01,2.771958237003923076e-01,8.437871641583404025e-02,4.655606766579420963e+00,1.113458398513788161e+01,8.793196305095561272e+00,1.111078681759333220e+00,-1.091878797158087472e-01,-7.335531862837126882e-01,7.265162703848221382e-02,4.780405342752054865e-01,2.022208542966721367e-01,5.291661594850515238e-01,-9.717990072953019975e-01,-8.886164046074160883e-01,6.682165529491463918e-01,3.782262889647209914e-01,-1.505451114582543326e-01,1.085660107249893702e+00,-1.314356949588331436e-01,-6.890516200336617159e-01,5.826273665293907333e-02,4.799706123060658025e-01,2.161666359800732407e-01,-2.497290585638460847e-01,-1.354193850352643169e+00,1.357068266658689737e-02,-1.180702045269724110e+00,-5.406781713541999324e-01,-8.778822464324331776e-01,3.383119594007492736e+00,1.624556051302690207e+00,1.150072034313943448e+00,2.321273420108345142e+00,-1.237022887425958118e-01,1.264081628832906645e+00,-3.221109712055225671e-01,-1.344709025536658498e+00,-2.156394245800643539e-01,-1.192907391723213584e+00,-5.553927058934817751e-01,-8.837090465243995219e-01,0.000000000000000000e+00
9.433913999999999911e-01,7.474979000000000484e-01,3.647387999999999741e-01,5.160287000000000290e+00,8.641149000000000413e+00,6.715311999999999948e+00,5.590696609893254232e-01,1.548453110216158612e-01,8.776161704354298876e-02,2.969600577076089820e+00,1.548612359122196658e+01,3.669020692201506062e+00,-2.563782885600000006e-01,-3.350199655999999693e-01,-1.426716973000000110e-01,7.579431581599999079e-01,9.404632309680005520e-02,1.309147588119999872e+00,5.636963349123156330e-01,2.760737945794924930e-01,3.395047729229533351e-01,1.120756035010647800e+00,1.647930738331559786e+00,1.064927571918909965e+00,-3.933115399301967408e-01,-6.352831169943051748e-01,-3.079370873313206358e-01,-8.052273499840232329e-01,-1.920868846520980444e+00,-2.220544019906562916e+00,1.904268215640168892e-03,-4.399046859392713449e-03,5.139589448203651890e-04,-5.661007624005819257e-03,-1.025027367854369764e-03,4.460061437906994060e-03,9.386801224057857995e-01,7.150804416431750798e-01,3.304028584595860019e-01,5.037997208875493627e+00,8.407826219813832935e+00,6.581068447658989129e+00,-9.946977567058703507e-01,-9.730844429909999427e-01,-9.419701146886922949e-01,-2.762835839679712358e+00,-6.814642902525921642e+00,-1.684356689979512822e+00,-2.582825567756401597e-01,-3.306209187406072836e-01,-1.431856562448203807e-01,7.636041657840060282e-01,9.507135046465441108e-02,1.304687526682093202e+00,5.590696609893254232e-01,1.548453110216158612e-01,8.776161704354298876e-02,2.969600577076089820e+00,1.548612359122196658e+01,3.669020692201506062e+00,1.681560159021341580e-02,1.112725221442751461e-02,9.393236484095107003e-03,1.135958284264077939e-01,3.594154774271643982e-01,2.068684900545081362e-01,5.405193625086524012e-01,1.426190423003079744e-01,7.816648941922710314e-02,2.840722058108720027e+00,1.512629560914087712e+01,3.469670376450185945e+00,5.396718716110922021e-01,6.062643669075445940e-01,-5.232482387123400525e-01,4.714260835824919393e-01,2.910381374774942409e-01,8.213244561612867978e-01,6.990263932603496544e-01,-1.471165887999785538e+00,-4.087617631057379602e-02,3.402438817363880319e-01,2.398937920451418015e-01,-1.503479185979816002e+00,5.416299583505632675e-01,6.861210727072751814e-01,-5.157141892885043211e-01,4.950010644489188372e-01,2.786803056759887820e-01,8.689555230927057394e-01,-1.443539656240882652e+00,-7.508159840965777931e-02,-2.691199458665209931e-01,9.514803510131786268e-02,-9.628817631005262001e-01,1.702703222410546502e-01,2.833921085040038257e+00,6.133985800348561668e+00,1.277989083864821573e+00,9.544407523687357120e-01,1.685607975697789307e-01,4.655539822057394694e+00,-1.419712158004469815e+00,2.037644481793243756e-02,-2.784359949361778774e-01,1.114806365154481504e-01,-9.945332612631081481e-01,2.170594156345013737e-01,0.000000000000000000e+00
8.555468000000000517e-01,9.521579999999999488e-01,3.310701999999999812e-01,6.196171999999999791e+00,1.286603000000000030e+01,9.887560999999999822e+00,4.021889550302434890e-01,2.115500323938625249e-01,1.213044779541579826e-01,6.775799199131015804e+00,3.539039101227103856e+01,7.020926153487601518e+00,-2.813152178513513846e-01,-1.970262247072072093e-01,-3.834044231770270539e-01,9.290877048783783287e-01,-2.820720797297298077e-01,1.655323763108108137e+00,3.798570962295592102e-01,3.773537661022254852e-01,3.360601670656802042e-01,2.622183684351720778e+00,3.445438561621075646e+00,3.245253469912665167e+00,-3.724073495389981781e-01,-6.455305084672606775e-01,-3.146389455659726608e-01,-2.570253933878174912e+00,-2.968865656548940635e+00,-2.822690987086725833e+00,4.399835960414593718e-03,-9.901007545350338970e-04,-2.936916181672066199e-03,-7.947361938745801588e-03,-1.339339406392443289e-02,-7.176461646381061604e-04,7.763893627081571713e-01,9.179344313540453992e-01,2.820536250790971478e-01,5.654843963842579591e+00,1.257099125586695720e+01,8.474922065097537427e+00,-9.901473505646118944e-01,-9.615665642218167442e-01,-9.718897051950692312e-01,-6.197389226049488720e+00,-1.090617314107044145e+01,-2.785161984940489610e+00,-2.857150538117659844e-01,-1.960361239526721699e-01,-3.804675069953550870e-01,9.370350668171243402e-01,-2.686786856658053280e-01,1.656041409272746234e+00,4.021889550302434890e-01,2.115500323938625249e-01,1.213044779541579826e-01,6.775799199131015804e+00,3.539039101227103856e+01,7.020926153487601518e+00,1.683574415067802532e-02,1.798553313662252379e-02,1.421207590639042388e-02,5.901091242745984955e-01,1.403020247578601332e+00,7.365877489128663802e-01,3.792787641144054200e-01,1.937724025984127740e-01,1.077408859038547634e-01,6.159180250389242772e+00,3.396157732795488471e+01,6.281866784024058070e+00,3.648280770237414816e-01,4.096455695336945757e-01,-7.677570533223008163e-03,-2.242387735033548046e-01,4.682113128867120833e-01,7.102746618907689324e-01,-1.686502415939501731e-02,-7.657330693855406434e-01,-1.278863231597135094e-02,-3.872983515234510593e-02,1.556669403528895823e-01,-2.530909600855707833e-02,3.578452651516315086e-01,4.125448112961678238e-01,-4.657338037902097883e-02,-1.800220009159096690e-01,4.502467244230120569e-01,6.410029386672824181e-01,-1.508471938794478717e+00,-6.092902541810651940e-01,-1.011532135625016204e+00,-2.409092093129783230e-01,-6.175319811370396650e-01,4.726328460400686104e-01,3.147039814356582532e-01,2.503544353217239227e+00,7.231943780854122039e-02,1.564829855013551985e+00,1.422530468584604080e-02,2.226332491616241249e+00,-1.504933195864286422e+00,-5.756764731985559713e-01,-1.080435223820926049e+00,-4.055486237556853446e-01,-6.399654340526246266e-01,2.475344465929865123e-01,0.000000000000000000e+00
