0.01535552,-0.998329,0.05570777,0.08105263,0.05526316,0.3657895
0.104594,-0.985149,0.1361674,0.1147368,0.005789474,0.2547368
0.07735155,-0.995423,0.05612421,0.02631579,0.0005263158,0.3557895
0.1166841,-0.9894965,0.08533213,0.03105263,0.003157895,0.39
0.1567312,-0.9861072,0.05502579,0.04105263,0.03526316,0.4068421
0.1568097,-0.9866012,0.04504365,0.03631579,0.07263158,0.4131579
0.1567312,-0.9861072,0.05502579,0.02736842,0.1252632,0.3863158
0.1068855,-0.992727,0.05539517,0.005263158,0.1521053,0.3694737
0.1066585,-0.9906189,0.08542893,-0.01473684,0.1357895,0.341579
0.1066585,-0.9906189,0.08542893,-0.02421053,0.1115789,0.3242105
0.1269424,-0.9903694,0.05526362,-0.02157895,0.08736842,0.3621053
0.1665706,-0.984498,0.05493599,0.01052632,0.08105263,0.41
0.1808009,-0.9825567,0.04351322,0.02157895,0.1005263,0.4457895
0.1698194,-0.98537,0.01440192,0.03157895,0.13,0.4563158
0.1809532,-0.9833845,0.01451663,0.0268421,0.1621053,0.4363158
0.1698194,-0.98537,0.01440192,0.01789474,0.1736842,0.4278947
0.1742102,-0.9846093,0.01397568,0.01368421,0.1894737,0.4247369
0.1742102,-0.9846093,0.01397568,0.03,0.2015789,0.4373684
0.1833343,-0.9830396,0.004651133,0.06736843,0.2221053,0.4584211
0.1833343,-0.9830396,0.004651133,0.1063158,0.24,0.4963158
0.1923962,-0.9813064,0.004642933,0.1363158,0.2621053,0.5268421
0.2014092,-0.9794962,0.004634369,0.15,0.3021053,0.5289474
0.2254063,-0.9739759,-0.02372564,0.1489474,0.3305263,0.5268421
0.2344809,-0.9718325,-0.02367343,0.1452632,0.3731579,0.5321053
0.2344809,-0.9718325,-0.02367343,0.1347369,0.4094737,0.5184211
0.2254063,-0.9739759,-0.02372564,0.1247368,0.4547369,0.511579
0.2344809,-0.9718325,-0.02367343,0.1168421,0.48,0.4942105
0.2434294,-0.9693552,-0.03305832,0.1089474,0.5047368,0.4910527
0.2612631,-0.9647068,-0.03289979,0.1205263,0.5394737,0.5084211
0.2795434,-0.958322,-0.05894441,0.1484211,0.5905263,0.5294737
0.3125482,-0.9473756,-0.06923301,0.1931579,0.6547369,0.5757895
0.315349,-0.9464013,-0.06985343,0.2268421,0.7310527,0.6089474
0.3240421,-0.9433157,-0.07177906,0.2442105,0.7936842,0.6205263
0.3232437,-0.9409915,-0.1002431,0.2336842,0.8615789,0.6194737
0.3310747,-0.9376189,-0.1061146,0.2073684,0.9378947,0.6073684
0.3555738,-0.9246957,-0.1360336,0.1847368,1.03,0.5789474
0.3459601,-0.9275203,-0.1414836,0.1710526,1.135263,0.5621053
0.3495917,-0.9220415,-0.166208,0.1542105,1.245789,0.5605263
0.3559608,-0.9189866,-0.1695749,0.1463158,1.37,0.5721053
0.3843002,-0.9029685,-0.1922529,0.1331579,1.514211,0.5684211
0.3980111,-0.8882472,-0.2293557,0.1236842,1.686842,0.5478947
0.4045228,-0.8833648,-0.2367023,0.1305263,1.891053,0.5473684
0.3946552,-0.8807579,-0.2617497,0.1247368,2.094737,0.5452632
0.4030198,-0.8638043,-0.3023527,0.1089474,2.293158,0.5547369
0.3793674,-0.8705052,-0.31353,0.08842106,2.496316,0.5457895
0.3321421,-0.8874245,-0.3196239,0.04526316,2.68,0.528421
