0.01019518,-0.6764995,0.7363725,-0.2610526,-0.4068421,1.363158
0.1492429,-0.8002414,0.5808101,-0.6426316,-0.3457895,1.417895
0.2158226,-0.9092619,0.355898,-0.9731579,-0.2294737,1.571053
0.2935978,-0.9302526,0.2200689,-1.244211,-0.04263158,1.518421
0.2734048,-0.9581345,0.08501793,-1.452632,0.1631579,1.50579
0.1772954,-0.9839325,0.02105032,-1.605263,0.4047368,1.48
0.1567256,-0.9865139,-0.04719434,-1.672105,0.6163158,1.458947
0.1100772,-0.9901969,-0.08598348,-1.712105,0.7978948,1.528947
0.07073747,-0.9956489,-0.06065707,-1.649474,0.9642105,1.555263
0.02998435,-0.99911,-0.02966706,-1.437369,1.12,1.453158
0.004399031,-0.9995261,-0.03046736,-1.179474,1.227895,1.341579
0.01365533,-0.9976222,-0.06755415,-0.9621053,1.294737,1.292105
0.07112814,-0.991613,-0.107909,-0.7978948,1.413158,1.213158
0.1107703,-0.9780822,-0.17631,-0.7284211,1.590526,1.165789
0.08818111,-0.9798732,-0.179088,-0.6736842,1.798421,1.128421
0.02177531,-0.9807788,-0.193904,-0.6105263,2.012105,0.9968421
-0.05319201,-0.9872859,-0.1497906,-0.5515789,2.141579,0.8521053
-0.1215213,-0.9852796,-0.1202354,-0.4542105,2.200526,0.64
-0.1417537,-0.9860551,-0.08718468,-0.3431579,2.191053,0.3794737
-0.1662161,-0.9803773,-0.1059835,-0.2489474,2.147368,0.1731579
-0.1361725,-0.984233,-0.1128832,-0.1205263,2.1,0.00631579
-0.09739562,-0.9864458,-0.1320557,0.02052632,2.124211,-0.1384211
-0.09366604,-0.9835494,-0.1544581,0.1773684,2.226842,-0.2942105
-0.1616153,-0.9749054,-0.1531007,0.3578947,2.361053,-0.4994737
-0.2477901,-0.9593067,-0.1353913,0.4336842,2.427368,-0.7857895
-0.344936,-0.9351654,-0.08052813,0.3784211,2.39579,-1.044211
-0.4104138,-0.9116943,-0.0193367,0.2436842,2.253684,-1.207368
-0.4075399,-0.9131147,0.01152078,0.1473684,2.07,-1.270526
-0.3793652,-0.9246176,0.03412279,0.1326316,1.896842,-1.249474
-0.3501147,-0.9360801,0.03426031,0.1973684,1.802632,-1.146842
-0.3337675,-0.9425897,0.01113154,0.3036842,1.714211,-1.013684
-0.3243729,-0.9453724,0.03245465,0.3947369,1.651579,-0.9463158
-0.3072882,-0.9511197,0.03074527,0.4984211,1.588947,-0.9410527
-0.2863527,-0.9574842,0.03501739,0.6,1.525789,-0.9773684
-0.2728047,-0.9614909,0.03336064,0.7694737,1.469474,-1.047368
-0.2592068,-0.9645209,0.05011363,0.9894737,1.426316,-1.102632
-0.275679,-0.9596332,0.05572551,1.214211,1.389474,-1.156316
-0.2931887,-0.9527756,0.07911441,1.416316,1.325263,-1.210526
-0.2925664,-0.9507533,0.102338,1.606842,1.205789,-1.277895
-0.2925077,-0.9472481,0.1309972,1.761053,1.105263,-1.362632
-0.2942563,-0.9427814,0.156769,1.89579,0.9631579,-1.413684
-0.2893584,-0.9377701,0.191987,2.001579,0.8152632,-1.369474
-0.2720471,-0.9335798,0.2332792,2.067895,0.6847368,-1.284737
-0.2514163,-0.9332973,0.2564099,2.093158,0.5478947,-1.165263
-0.2238416,-0.925657,0.3050476,2.105789,0.4173684,-1.034737
-0.1868628,-0.925591,0.3291863,2.104211,0.3178948,-0.9005263
-0.154233,-0.9203691,0.3593505,2.094737,0.2147368,-0.7442106
-0.1170561,-0.9078592,0.4026034,2.057895,0.1378947,-0.6342105
-0.07630091,-0.8969302,0.4355394,2.008421,0.06526316,-0.5031579
-0.06849203,-0.8638834,0.4990134,1.956316,-0.01526316,-0.3642105
-0.06923953,-0.8606548,0.5044594,1.916316,-0.09210526,-0.2673684
-0.07431509,-0.8286532,0.5548074,1.877368,-0.191579,-0.1794737
-0.03572888,-0.8189981,0.5726829,1.838421,-0.2889474,-0.1010526
0.03896725,-0.8148764,0.5783235,1.77,-0.3873684,-0.03789474
0.1218692,-0.8004931,0.5868208,1.675789,-0.45,0.01368421
0.1948513,-0.7665608,0.6118967,1.583684,-0.4873684,0.07368421
0.2775825,-0.7441996,0.6075482,1.475263,-0.4984211,0.1605263
0.2927009,-0.715803,0.633997,1.388947,-0.5,0.2826316
0.2560358,-0.7207544,0.6441728,1.343684,-0.5042105,0.4373684
0.2400193,-0.7166166,0.6548674,1.326842,-0.5510526,0.6068421
