-0.170655,-0.7266598,0.665464,1.915789,-0.6752632,1.207895
-0.05435253,-0.2841527,0.9572372,1.847895,-0.7868421,1.063158
0.0118909,-0.2151868,0.9765005,1.59579,-0.8784211,0.9442106
0.08489139,-0.2194658,0.9719199,1.38579,-0.9542105,0.8784211
0.1726171,-0.2776722,0.9450405,1.175789,-0.9836842,0.7336842
0.2367445,-0.2946881,0.9258029,0.9947369,-1.000526,0.5989474
0.3197655,-0.2696323,0.9083218,0.8347369,-1.000526,0.4847368
0.3139338,-0.2647149,0.9117958,0.6789474,-0.9978948,0.4005263
0.2924144,-0.2465693,0.9239575,0.5473684,-0.9989474,0.3436842
0.2888701,-0.2992239,0.9094059,0.4394737,-1.022632,0.3068421
0.335878,-0.294391,0.8947178,0.3689474,-1.044211,0.2857895
0.3944322,-0.3110218,0.8646899,0.3052632,-1.053684,0.2694737
0.4627747,-0.2954049,0.8358083,0.2447368,-1.037368,0.25
0.5256903,-0.2959692,0.7975287,0.1810526,-1.000526,0.2231579
0.5408502,-0.3144624,0.7801247,0.1257895,-0.9426316,0.1952632
0.5707563,-0.3026768,0.7632982,0.07631579,-0.8810527,0.1642105
0.6234726,-0.2984879,0.722625,0.02473684,-0.8352631,0.1326316
0.675974,-0.3094152,0.6688209,-0.01,-0.7668421,0.09631579
0.7220994,-0.3029276,0.6219383,-0.04105263,-0.6468421,0.05894737
0.7578479,-0.3286724,0.5635965,-0.0531579,-0.4805263,0.02473684
0.7777922,-0.3166275,0.5429422,-0.04368421,-0.3015789,0.01
0.788923,-0.333964,0.5158183,-0.02,-0.1221053,0.01263158
0.7990415,-0.3267813,0.5047244,0.01894737,0.08105263,0.03526316
0.8062047,-0.327759,0.4925525,0.0831579,0.2594737,0.08789474
0.8311504,-0.3237477,0.4520801,0.17,0.4378948,0.1552632
0.8409849,-0.3433528,0.4181547,0.2768421,0.6505263,0.2652632
0.8487669,-0.3396339,0.4052695,0.368421,0.8763158,0.3578947
0.8732113,-0.3053586,0.3798133,0.4221053,1.131053,0.408421
0.8911358,-0.3000313,0.3403794,0.4542105,1.369474,0.4247369
0.915661,-0.3001023,0.2674013,0.4805263,1.681053,0.4278947
0.9329687,-0.2979007,0.2020511,0.5247369,2.043684,0.4126316
