3.000000000000000000e+00 -9.646624000000000310e-01 2.519879999999999898e-01 3.736841999999999941e-02 1.105262999999999940e-01 6.605263000000000106e-01
3.000000000000000000e+00 -9.628839000000000148e-01 2.680711000000000066e-01 -1.015790000000000026e-01 4.789473999999999815e-02 5.973684000000000216e-01
3.000000000000000000e+00 -9.775852000000000430e-01 2.104524000000000117e-01 -2.968420999999999976e-01 4.631579000000000251e-02 6.305262999999999840e-01
3.000000000000000000e+00 -9.735175000000000356e-01 2.231856000000000118e-01 -4.205263000000000195e-01 3.368420999999999915e-02 5.752631999999999746e-01
3.000000000000000000e+00 -9.840626999999999569e-01 1.694774000000000003e-01 -4.689474000000000142e-01 5.473684999999999662e-02 5.600000000000000533e-01
3.000000000000000000e+00 -9.876468000000000469e-01 1.484953999999999996e-01 -4.068420999999999843e-01 8.999999999999999667e-02 5.773684000000000038e-01
3.000000000000000000e+00 -9.869449000000000138e-01 1.526296000000000042e-01 -3.115789999999999949e-01 1.205263000000000029e-01 6.105262999999999662e-01
3.000000000000000000e+00 -9.873096000000000094e-01 1.587330000000000130e-01 -2.431579000000000101e-01 1.131579000000000057e-01 6.694736999999999494e-01
3.000000000000000000e+00 -9.904306999999999972e-01 1.356555000000000122e-01 -2.273683999999999983e-01 8.157894999999999730e-02 7.010526000000000257e-01
3.000000000000000000e+00 -9.899206000000000394e-01 1.369980000000000087e-01 -2.336842000000000086e-01 3.315789999999999710e-02 7.163157999999999470e-01
3.000000000000000000e+00 -9.915625000000000133e-01 1.270602999999999871e-01 -2.194736999999999938e-01 -2.736842000000000094e-02 7.447369000000000350e-01
3.000000000000000000e+00 -9.961851999999999929e-01 8.590896000000000643e-02 -1.947367999999999877e-01 -6.421053000000000177e-02 7.910525999999999947e-01
3.000000000000000000e+00 -9.984585000000000266e-01 5.350846000000000074e-02 -1.678947000000000078e-01 -7.631578999999999446e-02 8.121053000000000299e-01
3.000000000000000000e+00 -9.981723000000000123e-01 4.250459000000000181e-02 -1.400000000000000133e-01 -5.999999999999999778e-02 8.068421000000000065e-01
3.000000000000000000e+00 -9.973374000000000406e-01 1.415634999999999984e-02 -1.110526000000000013e-01 -4.210527000000000367e-03 7.805263000000000062e-01
3.000000000000000000e+00 -9.985190999999999928e-01 1.417312000000000086e-02 -8.157894999999999730e-02 6.473684000000000383e-02 7.605262999999999884e-01
3.000000000000000000e+00 -9.989919000000000437e-01 4.253948999999999925e-02 -4.842105000000000020e-02 1.210525999999999963e-01 7.468420999999999532e-01
3.000000000000000000e+00 -9.980909000000000031e-01 5.194581999999999672e-02 -2.736842000000000094e-02 1.657895000000000063e-01 7.115789000000000142e-01
3.000000000000000000e+00 -9.931379999999999653e-01 8.225424000000000624e-02 -1.052631999999999960e-03 1.600000000000000033e-01 6.678946999999999523e-01
3.000000000000000000e+00 -9.886000999999999816e-01 9.528480999999999757e-02 -8.947369000000000155e-03 1.189473999999999948e-01 6.489473999999999521e-01
3.000000000000000000e+00 -9.828293000000000168e-01 1.246429000000000009e-01 -3.421053000000000288e-02 6.105263999999999830e-02 6.394737000000000338e-01
3.000000000000000000e+00 -9.853344000000000547e-01 1.249606000000000050e-01 -4.210525999999999852e-02 -8.947369000000000155e-03 6.342105000000000103e-01
3.000000000000000000e+00 -9.924834000000000156e-01 9.565909000000000217e-02 -4.315788999999999737e-02 -5.999999999999999778e-02 6.257894999999999985e-01
3.000000000000000000e+00 -9.962879000000000040e-01 8.251511999999999736e-02 -4.473683999999999994e-02 -7.736841999999999331e-02 6.105262999999999662e-01
3.000000000000000000e+00 -9.964798000000000266e-01 8.253101000000000187e-02 -5.263157999999999725e-02 -6.210526000000000241e-02 5.926316000000000361e-01
3.000000000000000000e+00 -9.956458999999999726e-01 9.308497999999999772e-02 -5.210527000000000214e-02 -3.315789999999999710e-02 5.710526000000000213e-01
3.000000000000000000e+00 -9.920411000000000090e-01 1.258111000000000090e-01 -5.315790000000000098e-02 5.263158000000000419e-03 5.668421000000000154e-01
3.000000000000000000e+00 -9.904306999999999972e-01 1.356555000000000122e-01 -6.368421000000000498e-02 4.684210999999999930e-02 5.873684000000000127e-01
3.000000000000000000e+00 -9.836519999999999708e-01 1.597262999999999877e-01 -8.263157999999999614e-02 6.736843000000000692e-02 6.531578999999999580e-01
3.000000000000000000e+00 -9.762961000000000000e-01 1.569622999999999990e-01 -9.052631999999999346e-02 4.736842000000000136e-02 6.668420999999999932e-01
3.000000000000000000e+00 -9.717255999999999672e-01 1.562274999999999914e-01 -1.010526000000000063e-01 5.263158000000000203e-04 6.642105999999999844e-01
3.000000000000000000e+00 -9.753891000000000089e-01 1.246033000000000002e-01 -9.947369000000000350e-02 -6.736843000000000692e-02 6.894736999999999671e-01
3.000000000000000000e+00 -9.845340999999999676e-01 7.607116999999999352e-02 -7.368420999999999998e-02 -1.584211000000000091e-01 7.931578999999999713e-01
3.000000000000000000e+00 -9.933412000000000353e-01 3.608494000000000285e-02 2.105262999999999926e-02 -2.457894999999999941e-01 1.015789999999999971e+00
3.000000000000000000e+00 -9.989071999999999951e-01 2.715612000000000061e-03 1.105262999999999940e-01 -2.815790000000000237e-01 1.103158000000000083e+00
3.000000000000000000e+00 -9.998614000000000113e-01 -1.647830999999999949e-02 2.615789000000000031e-01 -2.457894999999999941e-01 1.054737000000000036e+00
3.000000000000000000e+00 -9.995511999999999730e-01 -2.792120000000000019e-02 4.773684000000000260e-01 -1.463157999999999959e-01 9.657894999999999675e-01
3.000000000000000000e+00 -9.994691999999999465e-01 -1.020336999999999980e-02 7.378947000000000145e-01 -4.631579000000000251e-02 8.421052999999999455e-01
3.000000000000000000e+00 -9.985355000000000203e-01 1.981221000000000024e-03 9.884211000000000524e-01 1.578947000000000033e-03 6.700000000000000400e-01
3.000000000000000000e+00 -9.973876000000000408e-01 1.781048999999999827e-02 1.243684000000000012e+00 1.789473999999999926e-02 4.521052999999999877e-01
3.000000000000000000e+00 -9.974389000000000172e-01 2.240181000000000117e-02 1.475789000000000017e+00 4.210527000000000367e-03 2.268420999999999910e-01
3.000000000000000000e+00 -9.987342000000000164e-01 6.438087000000000323e-03 1.713157999999999959e+00 -2.684210000000000068e-02 3.105263000000000120e-02
3.000000000000000000e+00 -9.992282999999999582e-01 -1.097507999999999991e-02 1.922631999999999897e+00 -2.947367999999999863e-02 -3.578946999999999684e-02
3.000000000000000000e+00 -9.992689000000000155e-01 -2.905521999999999966e-02 2.124210999999999849e+00 -2.894737000000000005e-02 1.052631999999999960e-03
3.000000000000000000e+00 -9.993505000000000305e-01 -3.414887999999999951e-02 2.323684000000000083e+00 -1.842105000000000131e-02 7.157895000000000230e-02
3.000000000000000000e+00 -9.987772000000000316e-01 -4.938133000000000106e-02 2.550526000000000071e+00 3.684209999999999829e-03 1.942105000000000081e-01
3.000000000000000000e+00 -9.972400999999999627e-01 -7.420424000000000464e-02 2.761578999999999784e+00 -2.210526999999999978e-02 3.368420999999999776e-01
3.000000000000000000e+00 -9.949632000000000476e-01 -9.499412000000000134e-02 2.939474000000000142e+00 -4.894736999999999699e-02 5.173683999999999505e-01
3.000000000000000000e+00 -9.913838000000000372e-01 -1.097603000000000051e-01 3.157894999999999897e+00 -2.157894999999999952e-02 7.152631999999999879e-01
3.000000000000000000e+00 -9.906610000000000138e-01 -1.142502999999999991e-01 3.373683999999999905e+00 4.842105000000000020e-02 8.136841999999999686e-01
3.000000000000000000e+00 -9.927139000000000379e-01 -1.058370000000000005e-01 3.604210000000000136e+00 1.189473999999999948e-01 8.036841999999999597e-01
3.000000000000000000e+00 -9.928542000000000201e-01 -1.183437999999999990e-01 3.809473999999999805e+00 1.715790000000000093e-01 7.226316000000000406e-01
3.000000000000000000e+00 -9.911841999999999597e-01 -1.320922999999999958e-01 3.918660000000000032e+00 1.789474000000000065e-01 6.778948000000000196e-01
3.000000000000000000e+00 -9.874522999999999495e-01 -1.566088999999999953e-01 4.033492999999999995e+00 1.410526000000000002e-01 6.800000000000000488e-01
3.000000000000000000e+00 -9.831786999999999610e-01 -1.721162999999999998e-01 4.088517000000000401e+00 1.231579000000000007e-01 7.157894999999999675e-01
3.000000000000000000e+00 -9.791191999999999673e-01 -1.778029999999999888e-01 4.119616999999999862e+00 8.526316000000000450e-02 7.457894999999999941e-01
3.000000000000000000e+00 -9.648185000000000233e-01 -2.299579999999999957e-01 4.095693999999999946e+00 4.157895000000000341e-02 7.347369000000000261e-01
3.000000000000000000e+00 -9.540916000000000396e-01 -2.399532000000000054e-01 4.007177000000000433e+00 6.315789999999999946e-03 6.268420999999999577e-01
3.000000000000000000e+00 -9.228929000000000160e-01 -2.980174999999999907e-01 3.887894999999999879e+00 -2.000000000000000042e-02 4.726315999999999851e-01
3.000000000000000000e+00 -8.171888999999999958e-01 -3.548019000000000034e-01 3.722630999999999801e+00 -2.578948000000000004e-02 2.984210999999999947e-01
3.000000000000000000e+00 -5.882699000000000122e-01 -2.532828999999999775e-01 3.538421000000000038e+00 -3.684210000000000262e-02 1.742104999999999904e-01
3.000000000000000000e+00 6.834812999999999583e-01 4.804516999999999816e-02 3.387894999999999879e+00 -5.052631999999999957e-02 9.684210000000000040e-02
3.000000000000000000e+00 8.656471000000000027e-01 2.555720000000000214e-01 3.217894999999999950e+00 -5.052631999999999957e-02 7.894737000000000282e-02
3.000000000000000000e+00 8.945149999999999491e-01 3.741343999999999781e-01 3.045262999999999831e+00 -5.526315999999999867e-02 1.142105000000000065e-01
3.000000000000000000e+00 9.037996999999999836e-01 4.117840999999999863e-01 2.915262999999999938e+00 -4.789473999999999815e-02 1.563158000000000047e-01
3.000000000000000000e+00 8.625152999999999848e-01 5.002001999999999837e-01 2.796316000000000024e+00 -1.947368000000000016e-02 2.105262999999999995e-01
3.000000000000000000e+00 8.344513999999999543e-01 5.430557000000000301e-01 2.709999999999999964e+00 1.052631999999999960e-03 2.789474000000000120e-01
3.000000000000000000e+00 8.281958999999999849e-01 5.546868000000000354e-01 2.636842000000000130e+00 1.263157999999999989e-02 3.321052999999999922e-01
3.000000000000000000e+00 8.083525999999999767e-01 5.813428000000000484e-01 2.545262999999999831e+00 2.736842000000000094e-02 3.921052999999999900e-01
3.000000000000000000e+00 8.088410000000000322e-01 5.879562000000000399e-01 2.448421000000000181e+00 3.263158000000000031e-02 4.347367999999999788e-01
3.000000000000000000e+00 8.391053000000000539e-01 5.424280999999999686e-01 2.322105000000000086e+00 5.842105000000000214e-02 4.405262999999999818e-01
3.000000000000000000e+00 8.215339999999999865e-01 5.675004999999999633e-01 2.177367999999999970e+00 1.031578999999999968e-01 4.410526000000000169e-01
3.000000000000000000e+00 8.134940999999999978e-01 5.773424999999999807e-01 2.030526000000000053e+00 1.621053000000000077e-01 4.157894999999999786e-01
3.000000000000000000e+00 8.079830000000000068e-01 5.855253000000000263e-01 1.896841999999999917e+00 2.194736999999999938e-01 3.963157999999999959e-01
3.000000000000000000e+00 7.821223999999999954e-01 6.227635000000000254e-01 1.763158000000000003e+00 2.726315999999999740e-01 3.652632000000000101e-01
3.000000000000000000e+00 7.366875999999999980e-01 6.761964999999999781e-01 1.636841999999999908e+00 3.021053000000000210e-01 3.326316000000000273e-01
3.000000000000000000e+00 7.484338999999999853e-01 6.628986999999999519e-01 1.537895000000000012e+00 3.152632000000000212e-01 3.073683999999999861e-01
3.000000000000000000e+00 7.540580999999999534e-01 6.559536000000000255e-01 1.443157999999999941e+00 3.499999999999999778e-01 2.826315999999999828e-01
3.000000000000000000e+00 7.521771999999999903e-01 6.586862999999999468e-01 1.347895000000000065e+00 4.005263000000000018e-01 2.942104999999999859e-01
3.000000000000000000e+00 7.573954000000000519e-01 6.522016000000000480e-01 1.256315999999999988e+00 4.536841999999999819e-01 3.110527000000000153e-01
3.000000000000000000e+00 7.673031999999999631e-01 6.412558999999999898e-01 1.169473999999999902e+00 5.078947999999999796e-01 3.463158000000000070e-01
3.000000000000000000e+00 7.545671000000000461e-01 6.555676000000000281e-01 1.091053000000000051e+00 5.457895000000000385e-01 3.763157999999999781e-01
3.000000000000000000e+00 7.481335000000000068e-01 6.614822000000000202e-01 1.004736999999999991e+00 5.821053000000000477e-01 3.978946999999999901e-01
3.000000000000000000e+00 7.461088000000000164e-01 6.630310999999999844e-01 9.273683999999999816e-01 6.073684000000000305e-01 4.042104999999999726e-01
3.000000000000000000e+00 7.429843999999999893e-01 6.612976999999999883e-01 8.421052999999999455e-01 6.236842000000000219e-01 3.968420999999999754e-01
3.000000000000000000e+00 7.223735000000000017e-01 6.743164000000000380e-01 7.552630999999999650e-01 6.289474000000000453e-01 3.900000000000000133e-01
3.000000000000000000e+00 7.139933000000000529e-01 6.779184000000000321e-01 6.721053000000000166e-01 6.078947000000000100e-01 3.773684999999999956e-01
3.000000000000000000e+00 7.128807999999999812e-01 6.772053999999999574e-01 5.978947000000000012e-01 5.610526000000000124e-01 3.699999999999999956e-01
3.000000000000000000e+00 7.294121000000000077e-01 6.651930000000000343e-01 5.310525999999999858e-01 5.331578999999999624e-01 3.821052999999999811e-01
3.000000000000000000e+00 7.360231999999999886e-01 6.623902000000000401e-01 4.589474000000000053e-01 5.147367999999999943e-01 4.236842000000000108e-01
3.000000000000000000e+00 7.360231999999999886e-01 6.623902000000000401e-01 3.847367999999999899e-01 5.305263000000000062e-01 4.868420999999999998e-01
3.000000000000000000e+00 7.000629000000000435e-01 6.937351000000000489e-01 3.321052999999999922e-01 5.557895000000000474e-01 5.436841999999999508e-01
3.000000000000000000e+00 6.867398999999999587e-01 6.996364999999999945e-01 2.773684000000000149e-01 5.615790000000000504e-01 5.899999999999999689e-01
3.000000000000000000e+00 6.531732000000000093e-01 7.231560000000000210e-01 2.236841999999999997e-01 5.305263000000000062e-01 6.047369000000000216e-01
3.000000000000000000e+00 6.213929999999999731e-01 7.405241000000000184e-01 1.731579000000000035e-01 4.810525999999999969e-01 5.921052999999999455e-01
3.000000000000000000e+00 6.168943999999999539e-01 7.468323000000000045e-01 1.347368999999999928e-01 4.131579000000000224e-01 5.589473999999999831e-01
3.000000000000000000e+00 5.996721999999999886e-01 7.622816999999999510e-01 9.315790000000000182e-02 3.694737000000000160e-01 5.500000000000000444e-01
3.000000000000000000e+00 5.986268000000000145e-01 7.738504000000000493e-01 6.368421000000000498e-02 3.494736999999999982e-01 5.489473999999999743e-01
3.000000000000000000e+00 5.728457999999999606e-01 7.943791999999999520e-01 3.894737000000000199e-02 3.547369000000000216e-01 5.694736999999999716e-01
3.000000000000000000e+00 5.500612000000000279e-01 8.067898999999999488e-01 2.789474000000000120e-02 3.794737000000000249e-01 5.921052999999999455e-01
