0.01590224,-0.9912395,0.1311163,-0.2636842,0.4168421,0.5857895
0.08940482,-0.9728782,0.2133417,-0.2557895,0.4263158,0.5226316
0.05392005,-0.9856354,0.1600484,-0.2952632,0.4668421,0.5826316
0.05331761,-0.9843693,0.1678517,-0.2778947,0.4810526,0.5826316
0.02358211,-0.98629,0.1633279,-0.2436842,0.5036842,0.5321053
-0.004717681,-0.9865533,0.1633715,-0.1910526,0.5031579,0.5310526
-0.02426266,-0.9854813,0.1680413,-0.1494737,0.4842105,0.4952632
-0.05383401,-0.9840627,0.1694774,-0.1205263,0.4505263,0.52
-0.07261718,-0.983169,0.1676471,-0.1042105,0.4026316,0.5263158
-0.06297623,-0.9838148,0.1677572,-0.08526316,0.3394737,0.5184211
-0.07261718,-0.983169,0.1676471,-0.05473685,0.2794737,0.5173684
-0.0534012,-0.9859125,0.1585083,-0.01894737,0.2263158,0.5242105
-0.0237105,-0.99166,0.1266818,0.01421053,0.1868421,0.5242105
0.004743381,-0.9919277,0.126716,0.04947369,0.1668421,0.5168421
0.004887841,-0.9926522,0.1209029,0.08263158,0.17,0.5
0.004887841,-0.9926522,0.1209029,0.1042105,0.1778947,0.4773684
0.01470759,-0.9956354,0.09216238,0.1152632,0.1936842,0.4663158
0.02467275,-0.9922162,0.1220583,0.1331579,0.2052632,0.4605263
0.005086269,-0.9920411,0.1258111,0.1447368,0.2194737,0.4647368
-0.01523718,-0.9906351,0.1356835,0.1331579,0.2121053,0.4636842
-0.03537482,-0.9856586,0.1650023,0.1236842,0.1863158,0.4463158
-0.02553131,-0.9856731,0.1667235,0.09789474,0.1389474,0.4384211
-0.01532198,-0.9858788,0.1667583,0.08894736,0.08894736,0.4468421
-0.005131505,-0.990546,0.1370845,0.06842105,0.06368421,0.4868421
0.00510786,-0.9859816,0.1667757,0.05947369,0.05157895,0.51
0.005056645,-0.9862633,0.1651035,0.04631579,0.04315789,0.5189474
0.00510786,-0.9859816,0.1667757,0.02473684,0.03578947,0.4957895
-0.005069676,-0.978611,0.2056572,-0.004210527,0.02210527,0.4742105
-0.02503857,-0.9767197,0.2130531,-0.04210526,0.00368421,0.4378948
-0.04503782,-0.9760346,0.2129036,-0.07842106,-0.03263158,0.3863158
-0.02487063,-0.9701684,0.241153,-0.1173684,-0.06842105,0.3342105
0.004975603,-0.9704567,0.2412246,-0.1647369,-0.1063158,0.2742105
0.005009222,-0.9770137,0.2131172,-0.2157895,-0.1426316,0.2089474
0.02553131,-0.9856731,0.1667235,-0.2563158,-0.1536842,0.1710526
0.0357012,-0.9947527,0.09587782,-0.3047369,-0.1489474,0.1868421
0.03433029,-0.9960002,0.08249129,-0.3268421,-0.1110526,0.2810526
-0.0124021,-0.9975024,0.0695349,-0.3210526,-0.06842105,0.4010527
-0.03868451,-0.9970621,0.06611162,-0.2363158,-0.05789474,0.5631579
-0.0489496,-0.9958349,0.07692081,-0.1047368,-0.06842105,0.7536842
-0.04366084,-0.9966877,0.06860989,0.05157895,-0.11,0.8447368
-0.03509764,-0.9974272,0.06250723,0.288421,-0.1731579,0.8768421
-0.006648787,-0.9982237,0.05920587,0.54,-0.2321053,0.8226316
0.01952558,-0.9989771,0.04078447,0.7589474,-0.2484211,0.7431579
0.04923071,-0.9985158,0.02329597,0.9768422,-0.23,0.6142105
0.08474693,-0.9962146,0.01935003,1.162105,-0.1647369,0.5163158
0.09187188,-0.9957486,0.006651198,1.363158,-0.06105264,0.4152632
0.07539926,-0.9969458,0.02034583,1.507368,0.03,0.3268421
0.04895756,-0.9984785,0.02537307,1.665263,0.09105264,0.2389474
0.0436908,-0.9987316,0.02502701,1.826842,0.09947369,0.1936842
0.05360736,-0.9982398,0.025367,1.99579,0.07368421,0.1921053
0.07826674,-0.9967087,0.0211196,2.221579,0.05947369,0.2284211
0.1106576,-0.9938556,0.002433035,2.474737,0.08842106,0.311579
0.1283167,-0.9915801,-0.01742573,2.709474,0.1478947,0.4147369
0.1409702,-0.9894225,-0.03421169,2.942105,0.2352632,0.5310526
