-0.9210554,-0.3815709,0.0778505,-0.5568421,2.930526,1.335789
-0.9518799,-0.2805857,0.1232732,-0.4910527,2.807369,1.237368
-0.9505906,-0.3076892,0.04129162,-0.5357895,2.594737,1.312105
-0.9251924,-0.3794709,0.004554239,-0.5273684,2.287895,1.281579
-0.9084922,-0.4172786,-0.02281418,-0.4989474,2.111579,1.172105
-0.9181342,-0.3962448,0.00443131,-0.4973684,2.056842,1.053684
-0.9369247,-0.3495062,0.004194616,-0.5173684,2.006842,0.9547369
-0.9402572,-0.3384961,0.0365623,-0.5278947,1.871053,0.9394737
-0.9316985,-0.356841,0.06784099,-0.5,1.702105,0.9742106
-0.920187,-0.3891122,0.0429826,-0.4336842,1.525789,1.038947
-0.9225705,-0.3803263,0.06492776,-0.3152632,1.333158,1.00579
-0.9403835,-0.3341312,0.06352349,-0.2036842,1.083158,0.8905263
-0.9521289,-0.3030669,0.04001,-0.1610526,0.8121053,0.7468421
-0.9600297,-0.2779149,0.03326395,-0.1594737,0.5294737,0.588421
-0.958374,-0.2854893,0.003902191,-0.1610526,0.2684211,0.4689474
-0.9594221,-0.2804506,-0.02927263,-0.1142105,0.09789474,0.4284211
-0.9548919,-0.2911927,-0.05820964,-0.05052632,-0.005789474,0.4421053
-0.9593557,-0.2755753,-0.06078644,0.01368421,-0.07526316,0.4931579
-0.9589915,-0.2740723,-0.07224696,0.06578948,-0.1052632,0.5357895
-0.9632282,-0.2483095,-0.1026346,0.1189474,-0.1226316,0.5415789
-0.9715344,-0.2125587,-0.1045924,0.1368421,-0.161579,0.5042105
-0.9713904,-0.2066905,-0.1169606,0.1142105,-0.2047368,0.4231579
-0.9642034,-0.1973603,-0.1770899,0.06526316,-0.2021053,0.29
-0.9537963,-0.205053,-0.2196039,0.06947368,-0.1294737,0.3010526
-0.9515536,-0.2098501,-0.2247414,0.09631579,-0.005789474,0.3436842
-0.949148,-0.2148644,-0.2301116,0.1031579,0.15,0.401579
-0.9351504,-0.2615065,-0.2389731,0.1142105,0.2894737,0.4631579
-0.919957,-0.3061748,-0.2448183,0.1326316,0.4305263,0.4921053
-0.9041961,-0.3139191,-0.2896277,0.1415789,0.5910527,0.4689474
-0.8742828,-0.3220702,-0.363181,0.09473684,0.7873685,0.4126316
-0.8428094,-0.3444474,-0.4135556,0.03894737,0.9994738,0.3589474
-0.7754632,-0.4264656,-0.4656006,0.0005263158,1.25579,0.3394737
-0.6917924,-0.4721822,-0.5463215,0.004210527,1.506316,0.3594737
-0.6207842,-0.5169493,-0.5893983,0.02947368,1.793684,0.35
-0.5385204,-0.4978535,-0.6798071,0.01210526,2.102105,0.2978947
-0.4278262,-0.4713713,-0.7712158,-0.01684211,2.450526,0.2778947
-0.3925426,-0.3774942,-0.8386945,-0.04,2.828421,0.3031579
-0.4109499,-0.2682852,-0.8712883,-0.07368421,3.149474,0.36
-0.446087,-0.1752701,-0.8776598,-0.1373684,3.414211,0.4563158
-0.4432317,-0.09012431,-0.8918651,-0.1868421,3.646316,0.6526316
-0.3915021,0.03793802,-0.9193948,-0.171579,3.840526,0.9473684
-0.3377968,0.1764223,-0.9245369,-0.1305263,4.370813,1.387895
-0.3357831,0.2250589,-0.9146574,-0.1021053,4.619617,1.768421
-0.3884251,0.1610365,-0.9072999,-0.07210526,4.751196,2.012632
-0.4600393,0.09652438,-0.8826363,-0.07473684,4.748804,1.976842
-0.4880184,0.09573504,-0.8675672,-0.1094737,4.633971,1.724211
-0.488376,0.08782143,-0.8682029,-0.1494737,4.435407,1.445263
-0.5159904,0.02450856,-0.8562437,-0.1010526,3.908947,1.284737
-0.5718175,0.03128663,-0.8197841,-0.03368421,3.695263,1.11421
-0.6432409,0.09406533,-0.7598637,0.02421053,3.378947,0.9852632
-0.6663049,0.1175241,-0.7363598,0.04368421,3.013158,0.9315789
-0.64595,0.08874101,-0.7582042,0.1094737,2.668947,0.9152632
-0.5944111,0.09067138,-0.7990333,0.1873684,2.32,0.8457894
-0.5456527,0.09899303,-0.8321438,0.21,2.035789,0.7521053
-0.5240563,0.1576473,-0.8369661,0.1805263,1.807368,0.6489474
-0.470206,0.1618368,-0.8675916,0.0831579,1.59,0.5726316
-0.4379606,0.1395058,-0.8881039,0.01736842,1.433684,0.581579
-0.4353853,0.1714803,-0.8837613,-0.02526316,1.328947,0.5947368
-0.4494327,0.177013,-0.8756007,-0.06263158,1.196316,0.6052632
-0.4596367,0.1459288,-0.8760359,-0.0868421,1.004211,0.6036842
-0.426144,0.1108891,-0.8978335,-0.09263158,0.7957895,0.5726316
-0.3683719,0.03129739,-0.9291515,-0.08368421,0.6147369,0.5510526
-0.3411599,-0.01055366,-0.9399461,-0.04157895,0.4631579,0.5121053
-0.2836347,0.03228221,-0.9583889,0.006842106,0.3405263,0.4257895
-0.2612266,0,-0.9652774,0.01473684,0.2473684,0.401579
-0.2503269,0.08567582,-0.964363,0.03210526,0.1994737,0.3915789
-0.1994566,0.08671521,-0.9760622,0.001578947,0.161579,0.4042105
-0.1381812,0.0333418,-0.9898456,-0.02210527,0.1447368,0.4805263
-0.1053979,-0.04461665,-0.9934288,0.005263158,0.1805263,0.5778947
-0.1475529,-0.1428519,-0.9786836,0.06631579,0.2257895,0.6457895
-0.1992725,-0.1732704,-0.9645039,0.13,0.211579,0.6289474
-0.2694726,-0.1437542,-0.9522181,0.1663158,0.1378947,0.5415789
-0.2613357,-0.1394135,-0.9551269,0.1878947,0.05105263,0.4989474
-0.2200242,-0.08632475,-0.9716673,0.2405263,-0.03736842,0.4873684
-0.1617335,-0.04196206,-0.9859419,0.2531579,-0.07631579,0.5189474
-0.08681419,-0.04107338,-0.9953774,0.2389474,-0.07578947,0.5668421
-0.06649144,-0.0411378,-0.9969386,0.2357895,-0.02947368,0.6147369
-0.07672556,-0.01028507,-0.9969992,0.2473684,0.02736842,0.6605263
-0.09689078,-0.05126932,-0.9939737,0.2426316,0.05368421,0.6884211
-0.1514715,-0.05251237,-0.9870658,0.2668421,0.04684211,0.668421
-0.1570693,0,-0.9875876,0.2789474,-0.007368421,0.6047369
-0.1259605,0,-0.9920353,0.2647368,-0.07052632,0.5636842
-0.1358511,-0.01011715,-0.9906777,0.2784211,-0.1042105,0.5421053
-0.174796,-0.05021023,-0.9833235,0.3242105,-0.1342105,0.5221053
-0.2028772,-0.1691442,-0.9644848,0.3936842,-0.2236842,0.5321053
-0.2349447,-0.2313873,-0.9440662,0.558421,-0.3347369,0.4578947
