0.3806888,-0.2264069,0.8965578,0.1152632,0.2184211,0.09421053
0.4756677,-0.2056882,0.8552384,0.1236842,0.4005263,0.03052632
0.5599578,-0.08811678,0.823822,0.06894737,0.6047369,-0.04368421
0.6281807,0,0.7780675,-0.06421053,0.9178948,0.1131579
0.6528289,-0.009443723,0.7574465,-0.2294737,1.259474,0.3105263
0.6726746,-0.03731262,0.7389971,-0.38,1.592632,0.4189474
0.6825783,-0.1135859,0.7219315,-0.5510526,1.976842,0.4431579
0.6700729,-0.2095879,0.712092,-0.7026316,2.346316,0.3821053
0.5448214,-0.3860338,0.7444109,-0.8084211,2.652632,0.2921053
0.2712967,-0.5951024,0.7564728,-0.8184211,2.827368,0.1573684
0.02138507,-0.6622015,0.7490207,-0.6342105,2.740526,-0.005789474
-0.08780944,-0.644839,0.7592577,-0.2657895,2.427368,-0.1536842
-0.05454598,-0.5483924,0.8344403,0.1673684,1.978421,-0.2857895
0.1435459,-0.3981176,0.9060336,0.4578947,1.648947,-0.3063158
0.3990541,-0.2325795,0.88694,0.511579,1.567895,-0.2210526
0.5737714,-0.1521379,0.8047611,0.4257895,1.725263,-0.08894736
0.6578698,-0.2227896,0.7194249,0.2778947,2.082105,0.07894737
0.6769079,-0.3911191,0.6235556,0.1863158,2.448947,0.1763158
0.3378716,-0.7290867,0.5952104,0.1731579,2.861579,0.241579
-0.1765388,-0.7888351,0.5887047,0.3605263,3.045789,0.2589474
-0.4609064,-0.6247879,0.6302424,0.701579,2.884737,0.2605263
-0.5601043,-0.4719445,0.6808463,1.051053,2.44579,0.251579
-0.5448985,-0.3652187,0.7547854,1.2,2.040526,0.2994737
-0.4608187,-0.3255595,0.8256253,1.166316,1.917369,0.3573684
-0.483278,-0.43189,0.7615204,1.025789,2.062105,0.4478947
-0.5921705,-0.6106197,0.5258114,0.9147369,2.305263,0.5563158
-0.766994,-0.5213189,0.3740946,0.9105263,2.526316,0.6426316
-0.8481485,-0.3973787,0.3503346,0.9368421,2.662632,0.64
-0.8997071,-0.2720434,0.3413497,0.9,2.704737,0.5410526
-0.9205409,-0.1935666,0.3393176,0.8026316,2.648947,0.3584211
-0.929348,-0.1508879,0.3369646,0.6715789,2.548948,0.1521053
-0.9281456,-0.156526,0.3377062,0.558421,2.453684,-0.003157895
-0.9343477,-0.1639171,0.3164261,0.48,2.411053,-0.08157895
-0.9440978,-0.172577,0.2808854,0.4436842,2.414211,-0.07473684
-0.9616533,-0.1270279,0.2430781,0.4247369,2.452105,-0.002105263
-0.9816652,-0.06713898,0.1783979,0.4178948,2.587895,0.09368422
-0.9817361,-0.01102809,0.1899282,0.4142106,2.724211,0.21
